"token","author","title","year","textClass"
"12837","","""The Sopranos"" Employee of the Month","2004","gesprochen"
"12828","","Fast Track","2007","gesprochen"
"12825","","Love, et autres drogues","2012","gesprochen"
"12822","","""Medium - Nichts bleibt verborgen"" Sal","2013","gesprochen"
"12818","","Witness for the Prosecution","2013","gesprochen"
"12812","","Kingpin - Zwei Trottel auf der Bowlingbahn","2010","gesprochen"
"12797","","The Secret in Their Eyes","2012","gesprochen"
"12793","","P.S. I Love You","2012","gesprochen"
"12792","","""Game of Thrones - Das Lied von Eis und Feuer"" The Night Lands","2012","gesprochen"
"12791","","La fièvre dans le sang","2014","gesprochen"
"12788","","""Desperate Housewives"" What's to Discuss, Old Friend","2013","gesprochen"
"12783","","Benvenuti al sud","2011","gesprochen"
"12775","","Codul lui Da Vinci","2007","gesprochen"
"12752","","Attila","2005","gesprochen"
"12729","","Matchstick Men","2012","gesprochen"
"12729","","Uprising","2013","gesprochen"
"12727","","Born on the Fourth of July","2004","gesprochen"
"12722","","Convoi vers la Russie","2011","gesprochen"
"12720","","""Revenge"" Truth: Part 1","2013","gesprochen"
"12720","","Dark City","2005","gesprochen"
"12706","","Raumpatrouille - Die phantastischen Abenteuer des Raumschiffes Orion","2013","gesprochen"
"12705","","Angels with Dirty Faces","2013","gesprochen"
"12690","","Norbit","2008","gesprochen"
"12689","","Der Italiener","2013","gesprochen"
"12681","","Small Time Crooks","2014","gesprochen"
"12677","","The Imposter","2013","gesprochen"
"12666","","Destry Rides Again","2008","gesprochen"
"12657","","""Grey's Anatomy"" Freedom: Part 1","2010","gesprochen"
"12652","","Os Dez Mandamentos","2002","gesprochen"
"12651","","EDtv","2001","gesprochen"
"12646","","Memento","2002","gesprochen"
"12642","","She Wants Me","2012","gesprochen"
"12631","","I Give It a Year","2013","gesprochen"
"12630","","Dog Day Afternoon","2006","gesprochen"
"12626","","Le grand alibi","2005","gesprochen"
"12624","","SOS Feuer an Bord","2012","gesprochen"
"12615","","Happy Feet Two","2012","gesprochen"
"12612","","Lured","2007","gesprochen"
"12612","","The Brotherhood of Justice","2010","gesprochen"
"12610","","Space Cowboys","2014","gesprochen"
"12604","","The Boondock Saints II: All Saints Day","2010","gesprochen"
"12595","","The Switch","2012","gesprochen"
"12590","","The Robe","2009","gesprochen"
"12590","","Ça commence aujourd'hui","2012","gesprochen"
"12586","","20th Century Boys 3: Redemption","2010","gesprochen"
"12586","","Le procès","2012","gesprochen"
"12583","","Mon pote","2013","gesprochen"
"12575","","""Sherlock"" A Study in Pink","2012","gesprochen"
"12575","","The Assassination of Jesse James by the Coward Robert Ford","2008","gesprochen"
"12574","","Breaking and Entering","2007","gesprochen"
"12573","","The Long Goodbye","2004","gesprochen"
"12563","","Les glandeurs","2011","gesprochen"
"12559","","Pirate Radio","2011","gesprochen"
"12558","","Pacific Rim","2013","gesprochen"
"12555","","Källan","2013","gesprochen"
"12547","","Lost in Space","2012","gesprochen"
"12542","","East of Eden","2005","gesprochen"
"12541","","Barry Lyndon","2003","gesprochen"
"12540","","Whatever Works","2014","gesprochen"
"12522","","The Dirty Dozen","2008","gesprochen"
"12517","","Martian Child","2013","gesprochen"
"12517","","The 11th Hour","2008","gesprochen"
"12513","","Loose Change: Second Edition","2006","gesprochen"
"12512","","Yeh Jawaani Hai Deewani","2013","gesprochen"
"12507","","Recep Ivedik","2008","gesprochen"
"12506","","""Las Vegas"" What Happens in Vegas Stays in Vegas","2007","gesprochen"
"12504","","Out of Africa","2002","gesprochen"
"12501","","Tödliche Gedanken","2001","gesprochen"
"12487","","Le monde lui appartient","2012","gesprochen"
"12485","","À la recherche du temps perdu","2012","gesprochen"
"12478","","Capitaine Blood","2011","gesprochen"
"12474","","Goda råd","2004","gesprochen"
"12469","","American Pie 2","2013","gesprochen"
"12469","","Basic","2005","gesprochen"
"12455","","Die Hard","2011","gesprochen"
"12454","","Madame Sans Gêne","2013","gesprochen"
"12450","","Ihr seid nicht allein","2012","gesprochen"
