"count","key1","key2","key3","key4"
"41","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Coburg, 29. Dezember 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"41","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Neustadt an der Aisch, 7. Juli 1793.","1793","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 22. Dezember 1819 bis 23. Dezember 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Berlin, 11. Mai 1801 bis 18. Mai 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Meiningen, 1. Mai 1803 bis 6. Mai 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Meiningen, 25. Dezember 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Schwarzenbach a. d. Saale, 24. Dezember 1790.","1790","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 13. März 1804 bis 16. März 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emilie von Berlepsch. Berlin, 17. Oktober 1800 bis 21. Oktober 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 14. Juli 1818 bis 17. Juli 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Schwarzenbach a. d. Saale, 9. März 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Bernhard Hermann. Töpen bei Hof, 8. Dezember 1788 bis Januar 1789.","1788","Gebrauchsliteratur::Korrespondenz"
"40","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Moritz August von Thümmel. Weimar, 21. März 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 13. August 97.","1797","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Meiningen, 27. März 1802 bis 30. März 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 15. April 1795 bis 23. April 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 17. Dezember 1805.","1805","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Weimar, 8. März 1799 bis 21. März 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 3. August 1819 bis 5. August 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Stuttgart, 23. Juni 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Weimar, 18. November 1799 bis 18. Dezember 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Rosine Richter. Leipzig, 2. April 1784.","1784","Gebrauchsliteratur::Korrespondenz"
"39","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Rosine Richter. Leipzig, 21. August 1782.","1782","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Bayreuth, 12. Oktober 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hildburghausen und Weimar, 24. oder 25. Mai 1799 bis 30. Mai 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 9. Dezember 94.","1794","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Schwarzenbach a. d. Saale, 26. Januar 1791.","1791","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 3. Februar 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 4. Juni 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 18. Oktober 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 22. Juli 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 15. Dezember 1817 bis 16. Dezember 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Heidelberg, 17. Juli 1817 bis 17. Juli 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Weimar, lezten v. 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"38","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Bayreuth, 4. Juli 1793.","1793","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","*99. An Thieriot in Offenbach.","1805","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Carl August Werner. Leipzig, Ende Mai 1781.","1781","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Coburg, 8. Januar 1804 bis 10. Januar 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Meiningen, 22. Oktober 1801 bis 2. November 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 4. Januar 1820 bis 5. Januar 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, August 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Berlin, 12. März 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 31. März 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Leipzig, 19. Dezember 1797 bis 20. Dezember 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar, 2. Juli 1799 bis 5. Juli 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar, 28. September 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar, 3. November 1798 bis 4. November 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 9. Februar 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 3. November 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Weimar, 29. April 1800 bis 1. Mai 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 18. Dezember 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 10. März 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottfried von Herder. Weimar, 23. April 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"37","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Karl Ludwig von Knebel. Bayreuth, 16. Januar 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 14. Januar 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. München, 17. Juni 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. München, 21. Jun 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 15. Mai 1796 bis 16. Mai 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Leipzig, 13. März 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel und Paul Emile Thieriot. Coburg, 5. November 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 10. September 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 19. Juli 1820 bis 31. Juli 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 22. Februar 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 30. Oktober 1820 bis 1. November 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 16. November 1784.","1784","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottfried von Herder. Weimar, 25. Februar 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"36","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Max Richter. Bayreuth, 1. März 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Meiningen, 9. Januar 1802 bis 12. Januar 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Stuttgart, 26. Juni 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Stuttgart, 8. Juni 〈Dienstags〉 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Heinrich Wolke. Bayreuth, 24. Mai 1816.","1816","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Berlin, 23. Januar 1801 bis 28. Januar 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Weimar, 28. September 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Berlin, 9. April 1801 bis 10. April 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Georg Gottfried Doppelmaier. Leipzig, 14. April 1783.","1783","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Wilhelm Ludwig Gleim. Berlin, 14. Juni 1800 bis 18. Juni 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"35","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Rosine Richter. Leipzig, 2. Juli 1782.","1782","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 2. Januar 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 3. Dezember 1819 bis 4. Dezember 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Frankfurt a. M., 30. Mai (sonnabends) 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Coburg, 11. Dezember 1803 bis 17. Dezember 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Dresden, 16. Mai 1798 bis 21. Mai 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar und Jena, 23. Juni 1796 bis 26. Juni 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 19. Januar 1804 bis 21. Januar 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Hof, 4. April 97.","1797","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 15. April 1805 bis 4. Mai 1805.","1805","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Wernlein. Schwarzenbach a. d. Saale, 5. Juli 1790.","1790","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 22. Dezember 1821 bis 23. Dezember 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 31. Juli 1818 bis 3.August 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 5. November 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 21. April 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"34","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Max Richter. Bayreuth, 10. Mai 1821 bis 11. Mai 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Eintrag in ein Stammbuch. Von Jean Paul an Christian Heinrich Schütze. Leipzig, 26. Mai 1784.","1784","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Leipzig, 12. August 1798 bis 17. August 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 21. Januar 1820 bis 21. Januar 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Regensburg, 31. August 1816.","1816","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 16. September 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Meiningen, 6. September 1802 bis 8. September 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Schwarzenbach a. d. Saale, 4. Juli 1793.","1793","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar, 20. November 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 6. März 1803 bis 7. März 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emma, Caroline, Max und Odilie Minna Richter. Nürnberg, 7. Juni 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Hof, 17. Juli 97.","1797","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 24. Juni 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 13. Februar 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Weimar, 6. Juni 1799 bis 10. Juni 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Bayreuth, 11. Oktober 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Schwarzenbach a. d. Saale, 17. Juni 1791.","1791","Gebrauchsliteratur::Korrespondenz"
"33","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Wilhelmine von Kropff. Hof, 24. April 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Birken-Union. Schwarzenbach a. d. Saale, 11. Juni 1791.","1791","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Liebmann und Johann Christian Conrad Moritz. Hof, 1. Dezember 94.","1794","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Aschaffenburg, 28. Mai 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 1811 oder 1812.","1811","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Schwarzenbach a. d. Saale, 2. Februar 1791.","1791","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 21. April 96.","1796","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 6. Dezember 1802 bis 7. Dezember 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Ernst Ludwig Grosse. Bayreuth, 20. November 1822 bis 1. Dezember 1822.","1822","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Hof, 9. Januar 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 21. Mai 1813 bis 26. Mai 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 25. Juni 1822.","1822","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Georg Jacob von Ahlefeldt. Bayreuth, 15. Mai 96.","1796","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Maximilian IV. Joseph. Bayreuth, Anfang März 1822.","1822","Gebrauchsliteratur::Korrespondenz"
"32","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Ohne Ort, 3. Januar 1791.","1791","Gebrauchsliteratur::Korrespondenz"
"31","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Hof, 19. März 1796 bis 20. März 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"31","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Ohne Ort, 12. Februar 1793.","1793","Gebrauchsliteratur::Korrespondenz"
"31","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Regensburg, 28. Mai 1820.","1820","Gebrauchsliteratur::Korrespondenz"
